Latency (ms), Latency (clock ticks)
57.511000,57511.000000
57.364000,57364.000000
57.420000,57420.000000
59.102000,59102.000000
57.594000,57594.000000
57.176000,57176.000000
57.156000,57156.000000
57.112000,57112.000000
57.088000,57088.000000
57.605000,57605.000000
59.253000,59253.000000
